date,location,eff_population,cases,deaths,death_per_100case,death_per_10Kpeople,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
2/9/2021,Oregon,4217884,147932,2050,1.39,4.86,572695,801125,425086,3.45,13.58,145517,10.08,18.99,18255,19199,4552,0.715,,
2/9/2021,Pennsylvania,12790752,883005,22656,2.57,17.71,1478180,2322875,1134099,2.66,11.55,340234,8.86,18.14,36822,46034,3596,0.636,,
2/9/2021,Puerto Rico,3198903,130017,1893,1.46,5.92,314047,630850,236882,2.37,9.83,75814,7.42,19.75,14353,8658,2711,0.498,,
2/9/2021,Rhode Island,1058284,119434,2248,1.88,21.24,122079,207950,86264,3.38,11.52,35770,8.14,19.63,1595,3220,3040,0.587,,
2/9/2021,South Carolina,5138190,470311,7693,1.64,14.97,585692,712325,460511,2.32,11.38,119206,8.94,13.84,0,16428,3191,0.822,,
2/9/2021,South Dakota,885470,109405,1809,1.65,20.43,133231,167975,92678,4.57,15.06,40466,10.48,18.99,163,3604,4074,0.793,,
2/9/2021,Tennessee,6829619,732979,10528,1.44,15.42,812079,1157375,558590,3.67,11.89,250647,8.18,16.95,6359,25742,3769,0.702,,
2/9/2021,Texas,28997801,2516432,39973,1.59,13.78,3436180,4594050,2589885,2.91,11.85,843836,8.93,15.84,114118,134278,4631,0.748,,
2/9/2021,Utah,3203152,356040,1748,0.49,5.46,510267,531875,307059,3.3,15.92,105704,9.58,16.59,3638,26519,8272,0.959,,
2/9/2021,Vermont,623831,13105,186,1.42,2.98,93037,129875,64864,4.49,14.91,28010,10.4,20.81,2709,2717,4354,0.716,,
2/9/2021,Virgin Islands,104601,2485,24,0.97,2.29,10064,21525,7313,2.63,9.61,2751,6.99,20.56,535,479,4576,0.468,,
2/9/2021,Virginia,8520271,534116,6898,1.29,8.1,1161590,1544150,912014,2.58,13.61,219823,10.68,18.09,25951,37197,4358,0.752,,
2/9/2021,Washington,7600728,327397,4635,1.42,6.1,951204,1364750,740234,2.61,12.49,198379,9.72,17.92,13278,29919,3929,0.697,,
2/9/2021,West Virginia,1791664,125522,2150,1.71,12,327414,380400,219723,6.01,18.27,107679,12.26,21.23,4027,9030,5039,0.861,,
2/9/2021,Wisconsin,5819819,602256,6669,1.11,11.46,769314,1045950,600268,2.76,13.21,160627,10.31,17.96,6062,35326,6067,0.736,,
2/9/2021,Wyoming,578858,52830,647,1.22,11.18,76457,113175,58775,2.89,13.21,16729,10.16,19.55,0,2491,4304,0.676,,
2/10/2021,Alabama,4905263,476067,8888,1.87,18.12,515802,861175,412462,2.09,10.52,102520,8.41,17.56,24833,18209,3714,0.599,,
2/10/2021,Alaska,731966,55701,269,0.48,3.68,156255,260300,112448,5.95,21.36,43552,15.37,35.58,3381,4356,5955,0.6,,
2/10/2021,Arizona,7277254,790271,14507,1.84,19.93,897757,1370175,719051,2.44,12.33,177565,9.88,18.82,33950,34531,4744,0.655,,
2/10/2021,Arkansas,3013634,309940,5174,1.67,17.17,418054,581875,311339,3.44,13.85,103669,10.32,19.28,13927,13658,4526,0.718,,
2/10/2021,California,39515532,3450284,45436,1.32,11.5,4957297,7607100,3994969,2.35,12.55,928615,10.11,19.25,172819,183712,4649,0.652,,
2/10/2021,Colorado,5755765,410384,5868,1.43,10.19,787041,1110575,557204,3.92,13.67,225626,9.68,19.29,29481,24274,4215,0.709,,
2/10/2021,Connecticut,3564040,265496,7326,2.76,20.56,574750,801325,423296,4.01,16.12,142918,11.87,22.48,20428,15677,4397,0.717,,
2/10/2021,Delaware,972164,81461,1245,1.53,12.81,130116,183250,103319,2.68,13.36,26054,10.61,18.82,2593,3225,3312,0.71,,
2/10/2021,District of Columbia,,38348,965,2.52,,,,,,,,,,,4717,6684,,,
2/10/2021,Florida,21496534,1798272,28207,1.57,13.12,2835535,4258875,2064585,3.52,13.2,756678,9.61,19.83,104235,100338,4672,0.666,,
2/10/2021,Georgia,10630633,926947,14966,1.61,14.08,1223850,1914800,946505,2.37,11.53,251946,8.91,18.03,43900,35545,3348,0.639,,
2/10/2021,Guam,165614,8652,131,1.51,7.91,32443,51300,25308,4.15,19.57,6873,15.27,30.95,1520,911,5496,0.632,,
2/10/2021,Hawaii,1415733,26507,420,1.58,2.97,194035,296250,142259,3,13.7,42472,10.05,20.92,0,7193,5080,0.655,,
2/10/2021,Idaho,1784144,166656,1793,1.08,10.05,205379,310025,155238,2.22,11.49,39608,8.69,17.35,6553,10428,5835,0.662,,
2/10/2021,Illinois,12688992,1155802,21869,1.89,17.23,1539781,2327100,1198096,2.48,12.15,314687,9.45,18.36,62001,61601,4861,0.662,,
2/10/2021,Indiana,6738821,646476,12001,1.86,17.81,795702,1291675,617918,2.63,11.82,177231,9.18,19.19,34632,22565,3352,0.616,,
2/10/2021,Iowa,3156766,327061,5174,1.58,16.39,368759,540375,268974,3.03,11.69,95650,8.53,17.13,16956,14569,4618,0.682,,
2/10/2021,Kansas,2911065,287914,4303,1.49,14.78,319662,553750,241127,2.63,10.97,76561,8.28,19.01,14088,11215,3850,0.577,,
2/10/2021,Kentucky,4474519,387043,4339,1.12,9.7,584947,840400,442691,3.12,13.09,139605,9.91,18.81,16289,21364,4782,0.696,,
2/10/2021,Louisiana,4646422,414687,9212,2.22,19.83,639019,882350,448139,4.08,13.75,189574,9.64,18.98,19290,21437,4611,0.724,,
2/10/2021,Maine,1343811,41883,641,1.53,4.77,193246,285800,141778,3.7,14.38,49721,10.55,21.26,5734,6780,5044,0.676,,
2/10/2021,Maryland,6051756,366845,7446,2.03,12.3,721159,1101200,551581,2.79,11.93,168844,9.12,18.21,28194,24964,4129,0.655,,
2/10/2021,Massachusetts,6889329,548946,15207,2.77,22.07,883945,1393725,687093,2.83,12.82,194968,9.97,20.22,51703,36924,5357,0.634,,
2/10/2021,Michigan,9982742,623920,15929,2.55,15.96,1358924,1865325,971480,3.72,13.61,371358,9.73,18.68,49041,45237,4530,0.729,,
2/10/2021,Minnesota,5641895,469973,6387,1.36,11.32,745290,1058225,541133,2.85,13.22,160794,9.6,18.76,0,27513,4879,0.704,,
2/10/2021,Mississippi,2974956,283753,6367,2.24,21.4,345507,570075,277287,2.28,11.61,67829,9.32,19.15,16428,13515,4541,0.606,,
2/10/2021,Missouri,6125968,512440,7606,1.48,12.42,669658,1021500,507801,2.53,10.91,154987,8.27,16.64,22795,26792,4365,0.656,,
2/10/2021,Montana,1069465,96678,1321,1.37,12.35,144343,192125,106038,3.55,13.51,37966,9.92,17.98,4219,4853,4541,0.751,,
2/10/2021,Nebraska,1933315,195828,2109,1.08,10.91,241067,398575,169053,3.65,12.46,70566,8.74,20.6,5769,7540,3898,0.605,,
2/10/2021,Nevada,3083882,285869,4585,1.6,14.87,366333,521200,291370,2.37,11.89,73088,9.46,16.92,14802,12409,4029,0.703,,
2/10/2021,New Hampshire,1360269,69247,1116,1.61,8.2,176192,277225,125466,3.72,12.96,50602,9.23,20.39,7465,5417,3984,0.636,,
2/10/2021,New Jersey,8871809,732674,22191,3.03,25.01,1148733,1688975,883576,2.93,12.93,259944,9.95,19.02,51944,42430,4777,0.68,,
2/10/2021,New Mexico,2097738,178790,3463,1.94,16.51,354627,411350,258073,4.42,16.91,92720,12.31,19.62,8563,9971,4755,0.862,,
2/10/2021,New York,19481258,1504316,44851,2.98,23.02,2535824,3731300,1833754,3.18,13.04,619504,9.43,19.18,94131,76093,3912,0.68,,
2/10/2021,North Carolina,10487491,807554,10226,1.27,9.75,1336079,1831875,1033527,2.87,12.74,300991,9.85,17.47,48586,44199,4214,0.729,,
2/10/2021,North Dakota,761751,98244,1459,1.49,19.15,130019,143400,88917,5.14,17.06,39154,11.67,18.82,239,3778,4958,0.907,,
2/10/2021,Northern Mariana Islands,56911,133,2,1.5,0.35,12530,29650,8174,7.64,22.03,4348,14.37,52.13,266,268,4712,0.423,,
2/10/2021,Ohio,11678000,928631,11856,1.28,10.15,1406437,2151175,1077597,2.8,12.03,326984,9.22,18.4,32709,45864,3924,0.654,,
2/10/2021,Oklahoma,3955805,407724,3900,0.96,9.86,606406,779400,440614,4.1,15.33,162188,11.14,19.7,18199,20567,5198,0.778,,
2/10/2021,Oregon,4220526,148475,2060,1.39,4.88,589035,831350,434561,3.61,13.97,152361,10.3,19.71,16340,19252,4565,0.709,,
2/10/2021,Pennsylvania,12791004,886115,22795,2.57,17.82,1538058,2437975,1176825,2.79,12.01,356869,9.19,19.04,59878,54281,4240,0.631,,
2/10/2021,Puerto Rico,3193953,130109,1897,1.46,5.94,324368,651350,242200,2.53,10.16,80807,7.58,20.39,10321,8242,2581,0.498,,
2/10/2021,Rhode Island,1058600,119893,2259,1.88,21.34,124962,208350,87862,3.5,11.8,37051,8.29,19.67,2883,3355,3167,0.6,,
2/10/2021,South Carolina,5155732,473140,7742,1.64,15.02,608062,732700,475116,2.46,11.81,126831,9.23,14.23,22370,18409,3575,0.83,,
2/10/2021,South Dakota,885255,109580,1815,1.66,20.5,136438,173275,94744,4.7,15.42,41607,10.71,19.59,3207,3639,4113,0.787,,
2/10/2021,Tennessee,6823237,735597,10626,1.44,15.57,839686,1225075,577121,3.8,12.3,259283,8.45,17.94,27607,25981,3804,0.685,,
2/10/2021,Texas,29018409,2529516,40297,1.59,13.89,3568618,5010525,2672352,3.08,12.31,893767,9.22,17.28,132438,130817,4512,0.712,,
2/10/2021,Utah,3203152,357339,1766,0.49,5.51,510267,554050,307059,3.3,15.92,105704,9.58,17.28,0,26519,8272,0.921,,
2/10/2021,Vermont,623548,13122,187,1.43,3,93862,134075,65577,4.51,15.04,28122,10.51,21.49,825,2735,4383,0.7,,
2/10/2021,Virgin Islands,104823,2485,24,0.97,2.29,10718,24275,7762,2.82,10.24,2956,7.41,23.19,654,476,4547,0.442,,
2/10/2021,Virginia,8546421,537319,6932,1.29,8.11,1187340,1559275,925586,2.71,13.91,231608,10.84,18.27,25750,37771,4425,0.761,,
2/10/2021,Washington,7626290,328246,4675,1.42,6.13,1008946,1405100,780179,2.83,13.25,215824,10.25,18.45,57742,34713,4559,0.718,,
2/10/2021,West Virginia,1791104,125951,2175,1.73,12.14,332577,380400,222233,6.16,18.56,110332,12.4,21.23,5163,9216,5142,0.874,,
2/10/2021,Wisconsin,5814152,603257,6708,1.11,11.54,796703,1059200,619711,2.89,13.68,168029,10.64,18.19,27389,35504,6098,0.752,,
2/10/2021,Wyoming,578981,52874,647,1.22,11.17,79515,117475,61170,3.14,13.74,18180,10.57,20.3,3058,2677,4625,0.677,,
2/11/2021,Alabama,4913097,477570,9021,1.89,18.36,543237,911875,431259,2.26,11.08,111036,8.8,18.6,27435,19258,3928,0.596,,
2/11/2021,Alaska,731415,55850,269,0.48,3.68,162273,270250,116001,6.29,22.18,46006,15.86,36.94,6018,4620,6315,0.6,,
2/11/2021,Arizona,7265736,792695,14690,1.85,20.22,941575,1391475,747599,2.65,12.94,192542,10.27,19.12,43818,36494,5014,0.677,,
2/11/2021,Arkansas,3017738,311043,5199,1.67,17.23,430803,593775,316972,3.67,14.28,110751,10.5,19.68,12749,13225,4382,0.726,,
2/11/2021,California,39447331,3460901,45976,1.33,11.66,5134864,7822300,4108216,2.51,13,990128,10.4,19.8,177567,201580,5102,0.656,,
2/11/2021,Colorado,5764519,411997,5881,1.43,10.2,815108,1162775,570979,4.16,14.15,239804,9.92,20.19,28067,25169,4371,0.701,,
2/11/2021,Connecticut,3563111,266499,7354,2.76,20.64,600249,812325,437058,4.34,16.84,154639,12.26,22.78,25499,16918,4745,0.739,,
2/11/2021,Delaware,973333,81875,1262,1.54,12.97,133370,182225,105760,2.76,13.7,26864,10.86,18.71,3254,3227,3314,0.732,,
2/11/2021,District of Columbia,,38533,973,2.53,,,,,,,,,,,3976,5634,,,
2/11/2021,Florida,21501671,1806797,28381,1.57,13.2,2957730,4318675,2118750,3.83,13.77,823514,9.86,20.11,122195,104854,4882,0.685,,
2/11/2021,Georgia,10629125,931043,15050,1.62,14.16,1273015,2017525,967179,2.63,11.99,279546,9.11,19,49165,37854,3565,0.631,,
2/11/2021,Guam,165828,8655,131,1.51,7.9,33993,51300,26019,4.65,20.51,7711,15.7,30.95,1550,1132,6829,0.663,,
2/11/2021,Hawaii,1415552,26591,421,1.58,2.97,200618,308300,150648,3.53,14.17,49969,10.64,21.77,6583,7073,4996,0.651,,
2/11/2021,Idaho,1786405,167026,1793,1.07,10.04,214063,319825,159796,2.42,11.98,43231,8.94,17.9,8684,10309,5769,0.669,,
2/11/2021,Illinois,12647816,1158595,21985,1.9,17.38,1604830,2455500,1243706,2.61,12.66,330108,9.81,19.38,65049,60923,4808,0.654,,
2/11/2021,Indiana,6722526,648183,12027,1.86,17.89,832031,1351325,637068,2.89,12.36,194281,9.46,20.07,36329,22977,3413,0.616,,
2/11/2021,Iowa,3154132,327432,5196,1.59,16.47,387370,579200,282596,3.17,12.28,99986,8.96,18.36,18611,15445,4895,0.669,,
2/11/2021,Kansas,2916299,288003,4303,1.49,14.76,332923,564000,248979,2.81,11.43,81948,8.55,19.36,13261,11643,3996,0.59,,
2/11/2021,Kentucky,4463038,388867,4375,1.13,9.8,608198,882200,454145,3.39,13.61,151297,10.17,19.75,23251,21774,4874,0.689,,
2/11/2021,Louisiana,4646422,417415,9239,2.21,19.88,639019,894850,448139,4.08,13.75,189574,9.64,19.25,0,18434,3965,0.714,,
2/11/2021,Maine,1343811,42058,641,1.52,4.77,193246,299375,141778,3.7,14.38,49721,10.55,22.27,0,5687,4231,0.645,,
2/11/2021,Maryland,6046000,368044,7467,2.03,12.35,745478,1188600,563324,3,12.33,181380,9.32,19.66,24319,25665,4245,0.627,,
2/11/2021,Massachusetts,6890100,551396,15269,2.77,22.16,924612,1445425,715308,3.01,13.41,207392,10.38,20.97,40667,38812,5631,0.64,,
2/11/2021,Michigan,9979373,625389,16009,2.56,16.04,1412047,1895500,997466,3.99,14.14,398177,9.99,18.98,53123,47606,4767,0.745,,
2/11/2021,Minnesota,5638403,470871,6411,1.36,11.37,754262,1121000,575084,3.13,13.37,176482,10.2,19.88,8972,17116,3035,0.673,,
2/11/2021,Mississippi,2973660,284664,6390,2.24,21.49,365400,601625,286055,2.65,12.28,78802,9.61,20.21,19893,16356,5496,0.607,,
2/11/2021,Missouri,6133722,513568,7798,1.52,12.71,694992,1058775,524638,2.66,11.32,163157,8.55,17.25,25334,27112,4417,0.656,,
2/11/2021,Montana,1067473,96938,1322,1.36,12.38,149339,192125,109266,3.72,13.97,39710,10.22,17.98,4996,4742,4437,0.777,,
2/11/2021,Nebraska,1934488,196172,2117,1.08,10.94,247879,405600,172690,3.81,12.81,73704,8.93,20.97,6812,7536,3896,0.611,,
2/11/2021,Nevada,3077579,286514,4640,1.62,15.08,379077,533800,299502,2.52,12.31,77555,9.72,17.33,12744,12497,4057,0.71,,
2/11/2021,New Hampshire,1359207,69612,1117,1.6,8.22,184103,298075,130806,3.91,13.54,53145,9.62,21.92,7911,5574,4099,0.618,,
2/11/2021,New Jersey,8889556,736330,22329,3.03,25.12,1196677,1770250,911345,3.15,13.47,280021,10.26,19.93,47944,49279,5548,0.676,,
2/11/2021,New Mexico,2096186,179323,3481,1.94,16.61,369864,428675,264105,4.85,17.64,101665,12.6,20.44,15237,10757,5130,0.863,,
2/11/2021,New York,19480408,1514327,44992,2.97,23.1,2620734,3843300,1869595,3.43,13.47,668178,9.61,19.76,84910,80062,4116,0.682,,
2/11/2021,North Carolina,10500254,812155,10336,1.27,9.84,1382652,1938075,1050246,3.15,13.18,330758,10.01,18.48,46573,45597,4348,0.713,,
2/11/2021,North Dakota,762566,98383,1460,1.48,19.15,133616,155375,90939,5.34,17.53,40721,11.93,20.39,3597,3817,5009,0.86,,
2/11/2021,Northern Mariana Islands,56905,133,2,1.5,0.35,12728,29650,8344,7.69,22.38,4376,14.67,52.13,198,252,4430,0.429,,
2/11/2021,Ohio,11685284,931437,12577,1.35,10.76,1459174,2293650,1107677,2.99,12.48,349390,9.48,19.62,52737,47299,4046,0.636,,
2/11/2021,Oklahoma,3956628,409401,3948,0.96,9.98,628361,815475,452166,4.36,15.88,172509,11.43,20.61,21955,20568,5198,0.771,,
2/11/2021,Oregon,4220526,149082,2067,1.39,4.9,589035,840475,434561,3.61,13.97,152361,10.3,19.93,0,16722,3965,0.701,,
2/11/2021,Pennsylvania,12804178,890100,22908,2.57,17.89,1594474,2540475,1215755,2.92,12.45,373882,9.5,19.84,56416,53677,4193,0.628,,
2/11/2021,Puerto Rico,3197786,130251,1902,1.46,5.95,336959,706500,248934,2.71,10.55,86660,7.79,22.12,12591,8377,2623,0.477,,
2/11/2021,Rhode Island,1059944,120381,2274,1.89,21.45,127931,211650,89723,3.6,12.08,38158,8.47,19.98,2969,3436,3243,0.604,,
2/11/2021,South Carolina,5140308,476287,7837,1.65,15.25,628496,779500,487418,2.6,12.21,133648,9.47,15.14,20434,18723,3636,0.806,,
2/11/2021,South Dakota,885394,109859,1829,1.66,20.66,141733,181725,97817,4.95,16.02,43827,11.06,20.54,5295,3722,4207,0.78,,
2/11/2021,Tennessee,6832143,737833,10721,1.45,15.69,866352,1295675,595081,3.92,12.69,267820,8.71,18.97,26666,26016,3810,0.669,,
2/11/2021,Texas,29018640,2541392,40661,1.6,14.01,3708460,5091325,2745305,3.31,12.79,960517,9.47,17.56,139842,129014,4449,0.728,,
2/11/2021,Utah,3203152,358581,1776,0.5,5.54,510267,579600,307059,3.3,15.92,105704,9.58,18.08,0,22400,6987,0.88,,
2/11/2021,Vermont,624223,13249,188,1.42,3.01,96908,137925,67024,4.76,15.53,29713,10.74,22.1,3046,2816,4513,0.703,,
2/11/2021,Virgin Islands,104649,2505,25,1,2.39,11168,25450,8039,2.99,10.67,3129,7.68,24.31,450,422,4031,0.439,,
2/11/2021,Virginia,8544276,541018,6958,1.29,8.14,1223199,1589875,945182,2.9,14.33,247784,11.07,18.63,35859,39162,4588,0.769,,
2/11/2021,Washington,7627508,329170,4701,1.43,6.16,1040044,1429050,797359,3.01,13.66,229588,10.47,18.77,31098,34669,4553,0.728,,
2/11/2021,West Virginia,1791002,126420,2187,1.73,12.21,340780,387400,226323,6.39,19.02,114445,12.63,21.62,8203,9147,5104,0.88,,
2/11/2021,Wisconsin,5830792,604683,6725,1.11,11.53,826275,1080700,640058,3.03,14.19,176673,10.99,18.56,29572,39623,6805,0.765,,
2/11/2021,Wyoming,578981,52979,647,1.22,11.17,79515,118875,61170,3.14,13.74,18180,10.57,20.54,0,2677,4625,0.669,,
2/12/2021,Alabama,4900361,478667,9180,1.92,18.73,571115,936200,448071,2.49,11.65,122019,9.14,19.09,27878,20074,4094,0.61,,
2/12/2021,Alaska,731973,56008,271,0.48,3.7,167436,271350,118189,6.69,22.89,48969,16.16,37.09,5163,4776,6529,0.617,,
2/12/2021,Arizona,7269650,794224,14843,1.87,20.42,990296,1393475,780057,2.86,13.61,207912,10.72,19.14,48721,38691,5316,0.711,,
2/12/2021,Arkansas,3014377,311608,5212,1.67,17.29,447146,629900,325562,3.93,14.82,118465,10.79,20.87,16343,13710,4543,0.71,,
2/12/2021,California,39454015,3470426,46435,1.34,11.77,5341104,7963575,4222810,2.74,13.52,1081040,10.69,20.15,206240,202925,5136,0.671,,
2/12/2021,Colorado,5760476,414171,5893,1.42,10.23,844620,1204800,586187,4.41,14.67,254037,10.18,20.92,29512,26131,4538,0.701,,
2/12/2021,Connecticut,3564628,267337,7381,2.76,20.71,626678,814525,450204,4.71,17.58,167894,12.63,22.85,26429,17762,4982,0.769,,
2/12/2021,Delaware,973404,82263,1269,1.54,13.04,136591,188075,108096,2.85,14.03,27742,11.1,19.31,3221,3195,3281,0.726,,
2/12/2021,District of Columbia,,38670,976,2.52,,,,,,,,,,,3844,5447,,,
2/12/2021,Florida,21483594,1814414,28564,1.57,13.3,3216044,4332100,2235645,4.48,14.97,962465,10.41,20.17,258314,136471,6354,0.742,,
2/12/2021,Georgia,10629125,934874,15239,1.63,14.34,1273015,2017525,967179,2.63,11.99,279546,9.11,19,0,31628,2979,0.631,,
2/12/2021,Guam,165833,8658,131,1.51,7.9,35917,51300,26699,5.4,21.67,8955,16.11,30.95,1924,1221,7366,0.7,,
2/12/2021,Hawaii,1416693,26672,422,1.58,2.98,208807,310200,154828,3.81,14.75,53976,10.94,21.91,8189,5585,3945,0.673,,
2/12/2021,Idaho,1786405,167350,1801,1.08,10.08,214063,320800,159796,2.42,11.98,43231,8.94,17.95,0,7810,4370,0.667,,
2/12/2021,Illinois,12684582,1161206,22027,1.9,17.37,1674988,2481075,1294565,2.75,13.22,348826,10.22,19.58,70158,61067,4819,0.675,,
2/12/2021,Indiana,6727413,649610,12117,1.87,18.01,873568,1360125,659495,3.17,12.98,213259,9.8,20.2,41537,23240,3452,0.642,,
2/12/2021,Iowa,3151265,328565,5223,1.59,16.57,408578,590900,299032,3.32,12.95,104622,9.48,18.73,21208,16457,5216,0.691,,
2/12/2021,Kansas,2915724,289210,4364,1.51,14.97,350741,581975,261332,2.97,12.04,86597,8.97,19.98,17818,12445,4272,0.603,,
2/12/2021,Kentucky,4468216,390634,4420,1.13,9.89,636518,882400,468357,3.7,14.25,165324,10.48,19.75,28320,21820,4884,0.721,,
2/12/2021,Louisiana,4651303,418585,9276,2.22,19.94,701110,894850,482025,4.68,15.08,217681,10.37,19.25,62091,23529,5061,0.783,,
2/12/2021,Maine,1343811,42259,643,1.52,4.78,193246,299375,141778,3.7,14.38,49721,10.55,22.27,0,4859,3615,0.645,,
2/12/2021,Maryland,6050398,369156,7503,2.03,12.4,778790,1188700,580112,3.27,12.88,197848,9.6,19.66,33312,26306,4351,0.655,,
2/12/2021,Massachusetts,6902050,553812,15358,2.77,22.25,962711,1499450,741746,3.17,13.97,218795,10.76,21.75,38099,39662,5754,0.642,,
2/12/2021,Michigan,9992089,626793,16018,2.56,16.03,1465627,1896800,1023114,4.26,14.68,425663,10.24,18.99,53580,47350,4741,0.773,,
2/12/2021,Minnesota,5637970,471919,6430,1.36,11.4,787006,1129850,595334,3.35,13.95,188872,10.56,20.03,32744,21793,3864,0.697,,
2/12/2021,Mississippi,2979967,285648,6429,2.25,21.57,386333,609025,296066,3.01,12.98,89697,9.95,20.46,20933,15778,5301,0.634,,
2/12/2021,Missouri,6133085,514627,7840,1.52,12.78,717483,1116475,537256,2.82,11.69,172953,8.75,18.19,22491,25899,4220,0.643,,
2/12/2021,Montana,1068750,97159,1325,1.36,12.4,157695,194325,115415,3.92,14.75,41895,10.8,18.18,8356,5023,4700,0.812,,
2/12/2021,Nebraska,1932230,196616,2124,1.08,10.99,259906,407500,179502,4.08,13.44,78835,9.28,21.07,12027,7967,4119,0.638,,
2/12/2021,Nevada,3080627,287091,4668,1.63,15.15,394172,533800,308611,2.71,12.8,83485,10.02,17.33,15095,12836,4167,0.738,,
2/12/2021,New Hampshire,1358439,70072,1126,1.61,8.29,191114,298175,135257,4.1,14.06,55696,9.95,21.93,7011,5424,3989,0.641,,
2/12/2021,New Jersey,8881337,740062,22393,3.03,25.21,1252742,1773525,941794,3.44,14.1,305518,10.6,19.97,56065,52572,5919,0.706,,
2/12/2021,New Mexico,2096517,179724,3504,1.95,16.71,388806,429950,272325,5.34,18.54,111954,12.99,20.5,18942,11694,5577,0.904,,
2/12/2021,New York,19448895,1523042,45138,2.96,23.21,2712546,3870175,1907783,3.71,13.94,721554,9.81,19.89,91812,82892,4261,0.701,,
2/12/2021,North Carolina,10482493,816212,10408,1.28,9.93,1447413,1985050,1075646,3.53,13.8,370032,10.26,18.93,64761,48191,4595,0.729,,
2/12/2021,North Dakota,761901,98496,1461,1.48,19.18,139392,155375,94160,5.68,18.29,43276,12.36,20.39,5776,3795,4980,0.897,,
2/12/2021,Northern Mariana Islands,56879,134,2,1.49,0.35,12971,29650,8497,7.85,22.8,4465,14.94,52.13,243,234,4114,0.437,,
2/12/2021,Ohio,11703271,934742,15136,1.62,12.93,1540491,2293650,1162381,3.21,13.18,375675,9.94,19.62,81317,51893,4439,0.672,,
2/12/2021,Oklahoma,3959335,410818,3959,0.96,10,640353,815675,458056,4.51,16.18,178566,11.58,20.61,11992,18523,4681,0.785,,
2/12/2021,Oregon,4220526,149576,2109,1.41,5,589035,840575,434561,3.61,13.97,152361,10.3,19.93,0,14555,3451,0.701,,
2/12/2021,Pennsylvania,12808013,893359,23007,2.58,17.96,1668862,2592850,1264215,3.12,13.04,399610,9.88,20.25,74388,56762,4434,0.644,,
2/12/2021,Puerto Rico,3197786,130539,1907,1.46,5.96,336959,706600,248934,2.71,10.55,86660,7.79,22.12,0,6991,2189,0.477,,
2/12/2021,Rhode Island,1059550,120821,2290,1.9,21.61,131913,211850,91809,3.78,12.45,40051,8.67,20,3982,3566,3366,0.623,,
2/12/2021,South Carolina,5157729,480157,7894,1.64,15.31,649375,826950,500005,2.73,12.61,140806,9.71,16.06,20879,18640,3620,0.785,,
2/12/2021,South Dakota,885311,110068,1831,1.66,20.68,148670,182025,103076,5.14,16.81,45505,11.65,20.58,6937,3868,4372,0.817,,
2/12/2021,Tennessee,6828780,739996,10802,1.46,15.82,901616,1331775,618010,4.1,13.2,279980,9.05,19.5,35264,26161,3831,0.677,,
2/12/2021,Texas,29030364,2553677,41063,1.61,14.14,3873581,5095175,2834361,3.57,13.36,1036384,9.78,17.57,165121,134688,4645,0.76,,
2/12/2021,Utah,3203152,359641,1786,0.5,5.58,510267,579700,307059,3.3,15.92,105704,9.58,18.08,0,19110,5961,0.88,,
2/12/2021,Vermont,624160,13415,189,1.41,3.03,100036,138025,68654,5,16.03,31208,11,22.12,3128,2855,4575,0.725,,
2/12/2021,Virgin Islands,104682,2525,25,0.99,2.39,11691,26425,8404,3.14,11.17,3287,8.03,25.24,523,401,3831,0.442,,
2/12/2021,Virginia,8534563,544209,6966,1.28,8.16,1274838,1590575,971199,3.2,14.94,273106,11.38,18.63,51639,40141,4703,0.801,,
